Dates,Scores,Reviews
Mar 27 2024,positive,an epic tour de force which is somehow still as deceptively barren as its namesake superior to its prequel if only because most of the best stuff was reserved for this second outing the story is now familiar to any who have seen avatar the outsider will become the aboriginal and then lead them to glory that avatar was much inspired by the story of dune doesnt really change the fact that the blueskinned ones somehow did it better dune is a much more serious affair of course but its espouses true depth of character for its epic story and visuals we never really get close to anyone  they are all pieces to serve the story the love story is fine if predictable i still dont know how the sandworms move or why they dont submerge and throw off their riders or what they eat  but the rule of cool dominates here we have a much more dangerous villain in the young harkonnen prince and the movie takes the time to convince us he is worthy before he goes up against paul atriedes but villains be damned for the story really hinges around paul fulfilling or not fulfilling his destiny both of which have serious consequences i didnt really understand why in the end he had to do what he did but he seems blessed with drstrangeseque endgame foretelling so apparently this was the only choice hmmm what is great is the last act which i wont spoil here but which takes a twist away from novel and the older movie version a twist for the better i would say and the music zimmer really pulled out all the stops this time with a soaringly tragic love theme which is just sublime for all its shallow thrills i greatly enjoyed dune 2 and if it feels familiar it is really because dune has inspired so many other stories in turn so credit where credit is due what will be fascinating is seeing where they go next for the sequel novels were trippy to the point of incoherence often lets hope the movies as they seem to be truly chart their own course ahead dune doesnt rival star wars or star trek yet but it may
Mar 27 2024,positive,i didnt understand anything about the movie
Mar 27 2024,positive,enjoyed the show especially the scenery the plot was the same as the original except for the ending looks like there will be a third episode  the sound was too loud at times didnt think it needed to be
Mar 27 2024,positive,like the first movie everything works well except the warfare anything above a skirmish struggles to look like all out war  and with a couple of years of what real war looks like taking up regular news daily theres a vast disconnect between that and having 10 minutes to wrap up a battle for a cityplanet in movies the other thing villeneuves dune movies lack is any sense of who lives in arrakeen a city without citizens  thems the quibbles everything else builds on part 1s set up and follows through effectively with more of everything people liked
Mar 27 2024,positive,epic visually yet ponderous in pace too loud in the theatre as always
Mar 27 2024,positive,a gigantic proof of how an almost mystical image and sound can catapult you anywhere even in the depths of the desert every blink of an eye during viewing is a step on living sand
Mar 27 2024,positive,amazing sound in the right theatre none of that 4dx necessary
Mar 27 2024,positive,best movie experience there may be some nits if you want to pick but overall the best movie watching experience
Mar 27 2024,positive,this movie was phenomenal to watch it was beautiful the acting the cinematic experience it just felt like you were actually there it felt so real
Mar 27 2024,positive,best movie i have ever seen everything about it was perfect
Mar 27 2024,positive,i just wanna live flat on the floor and watch dune
Mar 27 2024,positive,strangely cruder than its predecessor but still satisfying and leaves you wanting messiah to happen  i really rate chani as a character wonderful performance by zendiya
Mar 27 2024,positive,even though they have taken some liberties with  the book it was still a very compelling movie
Mar 27 2024,positive,it was an incredible movie much better than the first part god willing that cinema gets closer to this quality again permanently
Mar 27 2024,positive,excellent in imax would not want to see any other way  loved part 2 much better than 1
Mar 27 2024,positive,much better than part 1
Mar 27 2024,positive,nice movie great sound its incredible
Mar 27 2024,positive,denis villeneuves epic storytelling of dune continues and gets even better as the worldbuilding and character development gets cranked up not to mention action humor and emotion excellent directing filmediting and if it doesnt win best cinematography soundediting and best original score at next years oscars it will have been robbed
Mar 27 2024,positive,great visuals too long great sound fx and music as well
Mar 27 2024,positive,so good now i want to read the books
Mar 27 2024,positive,truly an absolute masterpiece and staple for a franchise that will forever be remembered
Mar 27 2024,positive,honestly i have never watched a movie that has had such amazing cinematography along with its modern day remake of the the original dune saga i was skeptic of how they would conclude part 2 and it has me taken away comepletey not many films make me wanna rewatch it for a 3rd or 4th time just falling inlove with its imax film ratio i will be investing more into my home threate system so i can rewatch the home media version on blueray once its released
Mar 27 2024,positive,very good better than the first smooth pace beautiful end action packed not a boring moment cant wait for the next
Mar 26 2024,positive,even better than the first part which was already great but had to be used to explain the basics of the dune story the story really picks up speed in the second part and also contains unexpected twists
Mar 26 2024,positive,very good cgi was very impressive not a lot of humor but very intense fight scenes
Mar 26 2024,positive,what can i say to do this movie justice just wow
Mar 26 2024,positive,great movie i am a fan of the franchise waiting for the 3rd part yes
Mar 26 2024,positive,the movie was a great continuation of the first movie  ive seen a lot of reviews saying you dont need to watch the first movie to watch the second i disagree watching the first movie gives you the gravity of whats happening
Mar 26 2024,positive,honestly i thought that the movie was a little bit boring i liked it the movie  the characters but i hated how it got better at the end of movie
Mar 26 2024,positive,i liked this movie and went and viewed it twice but the ending did not follow the book but then it more suggested a part 3  the book that came out illustrating this part 2 makes not a mention of a part 3 or even a thought pattern related to suchmaybe an entirely different venture with aged new actors but my suspicions are there  will be a part 3 the views of the desert are greatdefinitely a visual movie
Mar 26 2024,positive,one of the greatest movies i have ever seen
Mar 26 2024,negative,boring with terrible cgi of the worms that look like just a sandstorm they could have easily trimmed 30 mins of the running time by shorting the camera pans and people glaring into the camera
Mar 26 2024,positive,beautifully directed and wonderful visuals along with a phenomenal score by hans zimmer that never brought a thought to be distracted  throughout the film
Mar 26 2024,positive,dune 1 was just great but dune 2 is 100x better than 1st cause we know 1st is always not the better one than 2 fully loaded with excellent vfx  i just love it 
Mar 26 2024,positive,all my all my lebron were do i begin lebron is my glory of my life he deserves my life no matter what happens he gave me life in the darkest times of my life he deserve all of my property
Mar 26 2024,positive,i would have watched this movie even if it was 11 hours long and it still would not feel long enough
Mar 26 2024,positive,the first movie was good but this was something else the action and acting was amazing and way better then the first one the first one was really good but this is wow definitely recommend
Mar 26 2024,positive,its a hit deni captures the essence of medieval conflict inserts it beautifullly into the scifi genre and lets it flow like sand in the wind if youre a timothée chalamet skeptic you can hide from him no longer he is the lisanal gaib bow before his grace atreides atreides atreides
Mar 26 2024,negative,this movie was boring and the action was sub par but hey not very oke has good taste
Mar 26 2024,positive,the first movie had me enthralled while the second is good and looks sounds amazing it didnt build the story as much as rolled it out still way better than many of the movies out there and worth your time very curious if the next installment will stun or fade out
Mar 26 2024,positive,its amazing the grand scifi movie everyone is hoping for  the visuals and sound are most notable but the plot and acting are all top notch as well  another alltime classic from denis  the only downside is that the next movie isnt out and ready to be watched
Mar 26 2024,positive,it was really good and better than i thought it would be the highlight was josh brolin
Mar 26 2024,positive,the films aesthetics is superb the photography incredible and the direction impeccable this film is a work of art in itself not to mention the music which is also incredible the only downside in my opinion is that the films pace is sometimes a little too slow
Mar 26 2024,positive,modern masterpiece sets the bar for contemporary cinema
Mar 26 2024,positive,probably one of the best of this era  music visual acting storytelling all perfect
Mar 26 2024,positive,i really liked this movie and it had me on the edge of my seat  i kept thinking oh dont end here dont end here  and it didnt  great movie
Mar 26 2024,positive,great movie effects are crazy
Mar 26 2024,positive,wow i though hollywood stopped making movies like this anymore it is awesome
Mar 26 2024,positive,one of the best movies i have seen in a while also one of the best soundtracks amazing everything you can ask for in a good movie     part3
Mar 26 2024,positive,this is by far the best achievement of film making since the lord of the rings   dune part ii is 1010 perfection from the cinematography acting visuals plot music score by hans zimmer and the action in this movie is so intense at so many moments
Mar 26 2024,positive,if dune part one is as an appetizer part two serves as an excellent entree one of the best cinematic experiences ive ever had as the visuals are stunning and the acting is toptier across the board especially timothée chalamet instant classic scifi film
Mar 26 2024,negative,halo sucked succd sukd suckt suct sucd  lets do it again but this time  it will be like the last time  its just a movie chill kinda vibe   journey 2 was wack  nobody could really act   fade rotha zucked  timothee has a mangina   my knife fight scene was awesome and it was thrown out  you definitely get what u give here  if at face value and thats what you get was a movie  possession isnt funny  movie is too long  princess wweknightn gale was awful  i need a drink after this
Mar 26 2024,positive,graphics were great
Mar 26 2024,positive,visually fantastic and the sound was amazing the story starts a little slow at first but it really picks up about a quarter of the way in and then the second half was just a masterpiece highly recommend watching in imax totally worth it
Mar 26 2024,neutral,too weird too long needs more color
Mar 26 2024,positive,sequels are usually disappointing not the case with dune great acting and incredible special effects  great plot
Mar 26 2024,positive,epic from start to finish cant wait to see where this goes next 5 stars
Mar 26 2024,positive,along with part 1 they had 25x the time to tell the story but told less than lynchs did pauls importance is diminished chanis is now against him how and why alias not born so instead of paul becoming a man and a leader over 56 years time period of war with the harkonens it all happens in less than 9 months how do you cast christopher walken as the emperor then have him dress and act like a feeble old man in the end how could they do so many things right and still get so much wrong read the book watch the lynch movie and scifi series re watch these two films and see if you agree
Mar 26 2024,positive,a grand and beautiful journey that reminds you why film is great strong performances and plenty of breathing room help this adaptation subvert your expectations while remaining true to herberts text in all the right ways
Mar 26 2024,positive,dune awesome  it was everything i thought some scenes were a little dark but overall especially the music was great cant wait for part 3
Mar 26 2024,positive,fantastic character development world building and an unbelievably immersive and visceral movie going experience
Mar 26 2024,positive,i liked the first one but i like this second one more the visuals are great i havent read the book the only thing im missing is why they didnt use the same voice weaponry they used on the old one anyways great movie recommended
Mar 25 2024,positive,i think i read the book for the first time 50 years ago and several more times since then its not easy to turn a nearly 900 page book into film and denis villeneuve has done it  its a fine line to make it understandable to newbies without angering fans of the book and make a bangup film at the same time well worth seeing amazing effects and a pure setup for part 3
Mar 25 2024,negative,if i were an unimaginative 14 year old with no idea what guns were or what to do during a full scale war for the highest power i would probably have liked this film throw as many cool or popular faces as you want at it still not a good movie too long too like how many scenes of you walking thru a freakin desert do you need i want a refund
Mar 25 2024,positive,great moviel looking forward to the next one
Mar 25 2024,positive,visuals and set design were incredible  better than the first
Mar 25 2024,positive,it was epic too long but quite well worth it and really well done er uh dune
Mar 25 2024,positive,i am not thrilled with all of the changes that were made from page to screen but overall i really liked the final product i think they got paul and jessica right they are a reason they a respected by the fremen but also feared there is a reason that strangers treat both of themand later aliaas unnatural   as always gurney and stilgar are my favorite characters and they both get some satisfying screen time here   my big problem with this movie is pacing villeneuve is so in love with aesthetics that he practically rushes through certain plot points to get to more scenery chewing so that those scenes dont have enough impact
Mar 25 2024,positive,it shines in cinematography costumes acting and set the film is visually stunning and is a fun time a epic must see
Mar 25 2024,positive,this is a fantastic scifi that i highly recommend to plan coming to the theater 30 minutes after the start time the previews are 30 minutes of aggravating nonsense with maybe one movie ill make an effort to watch in the future     the first dune was a lot of story building that truly blossoms in the sequel i cant wait for this series to continue with the third and fourth installments
Mar 25 2024,positive,really freaking good i want more
Mar 25 2024,positive,i thought it was very well done much like the first one  im not gonna lie i am having a hard time with the hard rewrite of chani in variance of herberts work but at the same time my gosh no one else could have done as good a job as denis and zendaya did a great job in playing the role as it was written for her outstanding    feyd played by austin butler is a stunning interpretation and speaks so deeply of what it is to be harkonnen  but all the cast did an amazing job  xavier was a wake up call to me where have i been that i dont know more about this actor
Mar 25 2024,positive,was looking for some uplifting moments like star wars
Mar 25 2024,negative,too many disparate parts and pieces to be a coherent tight sci fi flick dialogue was unimaginative and mvoie overall was at least 30 minutes too long compared to the very best sci fi films such as blade runner total recall the thing it just doesnt measure up by a long shot
Mar 25 2024,positive,the sequel to this epic science fiction story has finally arrived and the adaptation of the 1965 novel by frank herbert has finally come to an incredibly satisfying conclusion it follows paul atreides as he unites with chani and the fremen people of the desert planet arrakis to wage war against house harkonnen while accepting his nature as a new messiah he must face a choice between the love of his life and the fate of the universe to prevent a terrible future only he can foresee a visually thrilling masterpiece that will go down in history together with its first part as one of the best science fiction stories of all time denis villeneuve has built an immersive and unbelievable world for this franchise with such detail that it is just marvelous and this time he explores religion fanaticism and fighting for freedom with this story the movie is a spectacular experience in the big screen imax preferably with the stunning and cinematography and impressive visual effects the costume design and the production design outdid themselves with this second installment and the sound and hans zimmers score continue to amaze viewers with its epicness the 2025 oscars will definitely have dune part two among the biggest contenders of the ceremony also the whole cast gives its best especially timothee chalamet zendaya austin butler and rebecca ferguson even javier bardems stilgar that gives the movie some of the best comic relief moments of the movie ultimately so epic and captivating that i want to read the first book right now
Mar 25 2024,positive,loved it watch it on imax
Mar 25 2024,positive,what a treat for diehard fans what a treat for the broader audience to be invited for a truly philosophical journey villeneuve managed to create a more than worthy vision of herberts ideas and please dont stop with messiah denis do dem dune books till nr 4 god emperor only you can succeed
Mar 25 2024,negative,its very mid its definitely not a must watch it felt pretty generic and rushed wasnt what i expected you should only watch it if you are a big fan of dune and you want to follow the story while watching it it felt like it was to long and i was hoping for it to end at some point during the middle it was dragged out and its way too overrated
Mar 25 2024,positive,very consistent to the book
Mar 25 2024,positive,i liked the close up shots and the cinematography
Mar 25 2024,positive,excellent movie making  film direction cinematography casting music hans zimmer  everybody did an amazing job with a fantastic plot also  i am very hesitant about the use of computer graphics in movies these days as it tends to be very corny but this movie did a great job go see it
Mar 25 2024,positive,awesome looking forward to part 3 
Mar 25 2024,negative,violent and boring even zendaya has only one look on her face the entire time
Mar 25 2024,positive,an absolute masterpiece of the film for reference ive never read the books i only ever watched the part one and found that film to be a near masterpiece with this one superseding it slightly and moving into a perfection zone anybody giving this less than 5 stars simply does not like cinema
Mar 25 2024,positive,this was a great movie all around it was a long movie but was entertained the entire time great story acting action visual and sound effects one of my favorite movies of all time
Mar 25 2024,positive,i loved every about it except no teaser at the end when there clearly has to be another sequel  ending did seem a little rushed but loved to hear more about the inner workings of the realm
Mar 25 2024,positive,quiet long and somehow boring at a time
Mar 25 2024,positive,cinematographer greig fraser does some truly unimaginable work here in essence dune2 is a realistic work of art and constant orchestra of astonishing visuals that should be seen on the biggest screen you can find the complex character development was profoundly convincing the action sequences were energizing and in particular it felt completely vivid the field battle with feydrautha played by a pale skinnedalbinoized variant of austin butler was almost entirely devoid of color making the most uncanny feeling of fear hans zimmer  chose sounds that upgraded the climate and emotional resonance all through the film in spite of its lengthy runtime the film kept an ideal speed guaranteeing that practically zero scenes were wasted and that each second added to the overall journey
Mar 25 2024,positive,epic must see on big screen villeneuve should direct all the scifi movies from now on
Mar 25 2024,positive,never left a cinema after almost three hours and immediately wanted to book the next session the buzz after watching this was crazy honestly cant compare it to anything torn between appreciating part two in all its glory and desperately waiting in anticipation for part three edit ended up going back and watching it thrice more
Mar 25 2024,positive,an incredible scifi epic the visuals music and acting were all phenomenal a few changes from the book but they enhance the overall storyline and drama
Mar 25 2024,positive,never saw the first one because i heard it was boring decided to go see this because my daughter wanted to go see it i was extremely entertained ill admit the storyline is confusing but in a way that makes me want to go see it again austin butler stellan skarsgard and josh brolin are fantastic     also i guess its time to watch the first one
Mar 25 2024,positive,i saw this film in imax and it was incredible while almost 3 hours long i never once lost interest it was visually beautiful with a great soundtrack this is a must see for any sciencfi enthusiast
Mar 25 2024,positive,even better than one i wouldnt change a thing
Mar 25 2024,positive,one of my favorite movies ever not necessarily one of the greatest movies ever but one i could rewatch endlessly
Mar 25 2024,positive,for people that havent read the book and arent emotionally attached to the novel this will be a fun romp big screen movie with lots of action    for those who care about the book whether you like this movie or not will hinge on how you feel about the adaptations changes to chani they took a lot of editorial liberty with her character in some ways it makes the adaptation feel like the book was adapted to modern sensibilities but also it makes me a little sad to see the book not adapted as faithfully as it could have been    its an excellent movie its just not a perfect adaptation of dune whether that bothers you is up to you
Mar 25 2024,positive,didnt particularly love the first one but thought this one was worth a shot still not sure if its entirely my thing but i cannot deny this is well done to steal a non particularly unique take  lawrence of arabia meets star wars
Mar 25 2024,positive,we thought the movie was great  very glad we rewatched part 1 before going to keep the storyline straight  we hope they make a dune 3 to continue the story
Mar 25 2024,positive,i liked it but soundtrack and visuals  and javier bardimaustin butler do all the heavy lifting     the first 15 hours basically could have been summarized before the actual movie started in a small scrolling paragraph shorter than a star wars intro it was painfully long the most recent avatar was about the same lengthbut it didnt feel like it to me this felt like 3 hours     the 2nd half was good and fun     zendaya is a good actress but looking at her scowling face got old christopher walken seemed to not care he was there and also just seemed out of place in this universe     my biggest gripe is that the original dune movie from the 80s was just one film and covered more groundlore than both of these dune movies did at triple the run time    austin butler was the biggest surprise
Mar 25 2024,positive,it was a stunning epic movie based somewhat on the book  standing on its own i asbolutely loved this movie it looks great the character arcs are nicely done it has a bit of a problem with pacing at times and the feyd rautha bits feel a bit off but all in all its one of the better movies that ive seen recently    but its based on a book so its not unfair to compare it to the source material  and there it falls a bit short it cant be avoided that a book like dune gets simplified when brought to the big screen but from the richness of themes in the dune novel villeneuve seems to have picked only two the danger of charismatic leaders and pauls struggle against becoming a messianic figure and he really wanted to make sure that the audience got it which leaves out a lot of the other themes and scenes from the book    the biggest changes are of course his relationship with chani and how he basically just gives in to the holy war that will be fought in his name the fact that this surrender to his destiny happens rather fast makes it a bit jarring    good movie good acting very impressive visual effects as an adaptation of the book it falls a bit short
Mar 25 2024,positive,spectacular in every sense a magnificent blockbuster of galactic proportions 
Mar 25 2024,positive,even more than part one this dune deserves to be seen at the cinema as the sound and scenic design are both incredible in contribution to the epicness of the storytelling its story telling is layered with thematic allusions and respect for its audience to draw upon these themselves to so finely balance such restraint with the bombast of the big moments of its aesthetic is no easy feat and reflects the craftedness at the core of all aspects of denis villeneuves direction
Mar 25 2024,positive,an absolute tour de force of cinema ive never read the dune books nor seen any previous adaptations and yet i was drawn into the dune universe in such a profound and powerful way that it will stay with me for years this film is what storytelling in cinema looks like
Mar 25 2024,positive,a visual spectacle and the sound was incredible as well
Mar 25 2024,positive,literally a masterpiece loved it i would love to rewatch this beautiful work yet again
Mar 25 2024,positive,stunningly beautiful yet compromises on the themes and deep subtlety of the source material although some of the changes were probably necessary to fit the movie into a reasonable run time it wanders way too much for this to be the case with all of the changes     as a whole definitely worth watching however the more i think about it the less am i really satisfied
Mar 25 2024,negative,looks amazing incredibly boring movie fergusson and butler deliver brilliantly zendaya and chalamet performances are weak musical score was predictable and unimaginative
Mar 25 2024,positive,villeneuves dune part 2 delivers an epic spectacle a visually stunning and absolute pleasure to watch for fans for frank herberts dune  it left me wanting more  the casting storytelling cinematography effects are incredibly strong  chalamet ferguson  bardem were especially good 1010 villeneuve adaption of herberts dune is awesome
Mar 25 2024,positive,at the end of the movie when the great houses refused to accept the ascension of paul atreides to the imperial throne the logical obvious response was not to go to war but rather simply to withhold the shipment of spice  without spice the great houses would come around soon enough without warfare  and by the way why bother with an emperor in the first place  an expensive useless layer of government more trouble than its worth
Mar 25 2024,positive,the movie was amazing
Mar 25 2024,positive,one of the best movies of our generation
Mar 25 2024,positive,great plot if you love a good drama that is action packed with some twists and turns fantastic time
Mar 25 2024,positive,story acting scenery
Mar 25 2024,positive,awsome awsome movie  better then the first movie definitely one of my favorites right now 
Mar 25 2024,positive,awesome however timothe is the worst casting as he is not intimidating at all
Mar 25 2024,positive,after seeing dune part two i can confirm its not only the best film of 2024 so far not only that its denis villenueves best film but that its quite literally one of the best action films and sequels of all time rising up to the status of the dark knight  the beautiful cinematography keeps it 100 just like the first movie despite it being set in mostly desert territory every character is perfectly executed written beautifully and id say zendaya bardem chalamet and butler were the beating heart of this film paired together with one of hans zimmers best scores a gorgeously sinister overlook into the future hint hint dune messiah this is the makings of perfect storytelling paired with some of the best action and fight scenes put to the screen vfx is phenomenal in this as well along with the costume designs for everyone
Mar 25 2024,positive,phenomenal one of the greatest scifi films of all time
Mar 25 2024,positive,its the perfect mix of twilight got star wars  true blood
Mar 25 2024,positive,i think the dune part two was even better than the first one exciting from start to finish i cant wait until the next one drops love the fact that people who havent seen the first dune youll still love it and understand what is going on
Mar 25 2024,positive,epic film  very true to the book
Mar 25 2024,positive,rousing yarn  couldve done with a little less chanipaul romance chitchatand the deviations from the source material  javier bardem was spectacular
Mar 25 2024,positive,id say the story was old and stale but the books are 40 years old so perhaps that explains the same story ive seen before yet another movie that didnt need to be 3 hours  seen it all before fight sequences are so up close like always fast cuts no real feel of the battle special effects are good but i do that for a living and once again seen it all before actors are good but young love senerio is contrive and prophecy is weak
Mar 25 2024,positive,great visuals but disappointed in how chani gets screwed over hopefully theres a part 3 where that wrong is righted
Mar 25 2024,positive,phenomenal cinematography score and script were executed perfectly  cant wait to experience it again
Mar 25 2024,positive,i havent walked out of a movie in a longtime feeling the way i did about duneparttwo allow me to explain    the characters the visuals the storytelling the dialogue the action the music the sound design everything about this movie was cinema perfection     it truly is one of the best sequels of all time and timothee chalamet knows how to lead a movie zendaya stole the show josh brolin javier bardem austin butler and dave bautista were sooo good as well     when i tell you i had tears in my eyes i did not because the movie was sad but because it was beautiful if youre a movie buff like me or you love scifi in general please watch this movie     45
Mar 25 2024,positive,visually stunning  i highly request to see it on the biggest screen you can find
Mar 25 2024,negative,i walked out halfway through it
Mar 25 2024,positive,best godammn movie with stunning visuals music and performances
Mar 25 2024,positive,loved it saw it twice
Mar 25 2024,positive,beautiful shots and gorgeous bgm though plot not so satisfying
Mar 25 2024,positive,fantastic movie loved it so much and cant wait to see it again i really hope they make the sequel i will be soooooo disappointed if they dont
Mar 25 2024,positive,best movie of all time
Mar 25 2024,positive,great follow up to the first movie   fantastic scenery and excellent acting
Mar 24 2024,positive,beautiful movie with a heartbreaking story
Mar 24 2024,positive,good movie but way too drawn out
Mar 24 2024,negative,nothing interesting or inventive going on my wife dragged me to this recycled stories from the bible and european history lots of sand blowing around plot holes galore
Mar 24 2024,positive,there was nothing wrong with this movie and it was amazing to watch in the theatres high expectations for part 3 which hopefully comes out soon
Mar 24 2024,positive,fantastic movie but at times i thought the pacing was a bit strange and the ending was in my mind a bit rushed but a great movie overall and it has some of the most stunning visuals i have ever seen cant wait for dune messiah
Mar 24 2024,positive,so much better than the first i saw this in 4dx and i was litterally riding the sand worms this was a movie experience i cant wait for the next one
Mar 24 2024,positive,breathtaking cinematography and fantastic acting
Mar 24 2024,negative,couldve been so much better they stole alias moment and gave it to paul that was utter garbage
Mar 24 2024,positive,best movie of the decade it is rare a part 2 out does the 1st but in all honesty it does not feel like a sequel bc it just picks up exactly where part 1 finished well worth it saw it twice
Mar 24 2024,positive,it was certainly epic and something to see on the big screen preferably in imax it is a slow burn though like part 1 if you have issues staying focused on something for 2 and half hours this may not be for you i dont know if i liked it as much as part 1 but i want to watch it again when it is on streaming
Mar 24 2024,negative,well i really wanted to like it but the first 34 of the film drug on and on and mercifully lead to the frenetic conclusionwhich resolved little the psychotic died the emperor bowed to paul and did the director really think that the knife was stuck in puals right shoulder when clearly it was sticking out of his left side a moment before sloppy the endingpaul leads the fighters off to fight the other houses in battle in space chiani leaves for the south to lead her people and we walk out without any true conclusion to a story at this point i have no desire to even see a part 3 no stars
Mar 24 2024,positive,epic visuals sound story adaptations
Mar 24 2024,positive,enjoyable but slow paced and jumps around in a jarring way austin butler as feyd was a chefs kiss he is going places
Mar 24 2024,positive,the movie felt like a minute they could have made it 10 hours and i would still never get bored 
Mar 24 2024,positive,so much fun cant wait for dune messiah really hope it gets greenlit
Mar 24 2024,positive,a great conclusion to herberts epic takes enough liberties to be welladapted for the screen but stays faithful enough for the message to remain strong
Mar 24 2024,positive,pretty good but felt long  great movies dont feel long
Mar 24 2024,positive,dune part two not only successfully carries on the many great things about part one but also elevates them considerably the world building alone continues to be so out of this world patrice vermettes production design absolutely deserves a lot of the credit for that the makeup work as well as jacqueline wests costumes are even more imaginative this time around greig frasers cinematography here officially solidifies him as one of the best directors of photography working today as i was watching the many visual effects sequences i kept wondering how the hell did they pull that off having caught this in imax the sound work and hans zimmers score both shined through all the speakers surrounding me    the performances are also more enriching in this installment timothe chalamet and rebecca ferguson both continue such strong work here as paul and his mother lady jessica respectively meanwhile those who had less to do in the first film have a lot more to do here zendaya as chani josh brolin as gurney halleck and javier bardem as stilgar are each in great form not only that but i thought zendaya also shared some great onscreen chemistry with chalamet as for the new cast members austin butler as feydrautha harkonnen in a move 10 times more interesting than his overrated performance in elvis florence pugh as princess irulan and even christopher walken as her father shaddam iv all make for great additions    most of all the story is so emotionally engaging from start to finish not only that but it also kind of feels relevant to whats currently going on in the world the film itself may be a bit of a slow burn but joe walkers editing thankfully keeps the whole thing well paced theres definitely a lot to unpack here but thats what subsequent rewatches should be there for in any case dune part two absolutely deserves to be seen on the biggest screen possible its epic in every conceivable way imaginable
Mar 24 2024,positive,dune part two is wonderful its one of those onceadecade experiences 3 hours that feel like minutes a different world you feel immersed you live it a soundtrack that drowns you in adrenaline and emotion breaks filled with art landscapes on par with vincent van gogh  truly lively performances rebecca ferguson and austin butler truly shine
Mar 24 2024,positive,great movie love the actors zendaya and timothee did an outstanding performance and work very well together i cant wait to watch the trilogy
Mar 24 2024,positive,amazing and intense at the same time
Mar 24 2024,positive,amazing movie would give a rating even higher than 5 maybe even best movie of all time hands down 
Mar 24 2024,positive,this movie is a game changer exceeding the likes of starwars easily the audio score acting and beautiful cinematography is like no other ive seen it 3 times and it still blows me away everytime
Mar 24 2024,positive,this movie is extraordinary its the fourth time ive been to my favorite cinema to see the film every time i see dune part two its story and world runs through my body amazing work
Mar 24 2024,negative,david lynchs version was way closer to the book and much better this version was absolute dogsht clearly most people who saw this didnt read the book  95 lmao why did they make chani an annoying little b
Mar 24 2024,positive,the movie was very exciting and well made gave it a 4 because it was a bit long and a little slow in some places but overall an excellent movie cant wait for dune 3
Mar 24 2024,positive,i dont need to get all technical with this review    this film was absolutely amazing
Mar 24 2024,positive,this film was a spiritual experience for me i would rarely say that of a film exceptional
Mar 24 2024,positive,it gets better on rewatch
Mar 24 2024,positive,best movie of the year so far  absolutely gold
Mar 24 2024,positive,fantastic film and a great follow up to the first dune
Mar 24 2024,positive,worth the three hours
Mar 24 2024,positive,the movie was good and great cinematography cant wait for part 3
Mar 24 2024,positive,epic and faithful to the book though it abbreviates things a bit
Mar 24 2024,positive,the first truly great movie of the 21st century
Mar 24 2024,positive,incredible acting cinametography story development loved it
Mar 24 2024,positive,one word  masterpiece
Mar 24 2024,positive,great movie lord of the rings of this era
Mar 24 2024,positive,powerful  even better than the 1st movie which doesnt normally happen i watch tons of movies and series this has one of the top 5 most powerful scenes of all time all movies i says this for serious movie watchers like me if you truly engage in the stories and characters like me you will appreciate what the director did with this movie
Mar 24 2024,positive,fantastic blockbuster movie incredible acting incredible scenery incredible use of cgi great movie all around
Mar 24 2024,positive,amazing film and this series is clearly a better version of the original film series i think i would only watch this version the acting filming and everything about this film was great
Mar 24 2024,positive,incredibly immersive movie experience go lose yourself in another place and time for 3 hours
Mar 24 2024,negative,defiantly not as good as the original
Mar 24 2024,negative,we did not like the movie  it was so slow that i fell asleep   my partner encouraged us to leave because he was so bored  i read the book many years ago and it was very good  sorry to say we were very disappointed in dune part two
Mar 24 2024,positive,great adaptation of the book  doesnt follow all the story lines but captures the essence of the story  the characters are mostly spot on  timothee needs to develop more chutzpah towards the end but overall a good performance
Mar 24 2024,positive,really good although watching part one not required itll help part 2 seamlessly picks up where we left off
Mar 24 2024,positive,better than part 1 of dune dune 2 was very entertaining and didnt feel like a long movie  looking forward to the next dune 3
Mar 24 2024,positive,full of great special effects great movie
Mar 24 2024,positive,455 because while i think denis did a beautiful job on the visuals casting sound etc etc i mean come on its a scifi masterpiece but i just cant give it a perfect score cause the alterations while i understand why they were made  these are modern times i get it just leave a slight meh feeling for me personally
Mar 24 2024,positive,best film of all time
Mar 24 2024,positive,who reads these anyway
Mar 24 2024,positive,fantastic cinematography solid science fiction epic
Mar 24 2024,negative,i really disliked this movie dune2  it is only cgi and more cgi and way too much noise  frank herbert the author of the novels had created a real world  not my favorite book in my taste but at least it was real creativity you learned to care for the protagonists  this movie  dune 2 does not explain anything of what is at stake here and why  only zendaya stands out in what is otherwise a boring noisy and way too long movie
